base_demand_MW,ev_demand_MW,total_demand_MW
15327.416082677328,620,15947.416082677328
13307.163038457795,570,13877.163038457795
12076.47944182766,560,12636.47944182766
11725.643859499343,545,12270.643859499343
11796.781746309249,460,12256.781746309249
11718.013010035213,460,12178.013010035213
11871.367046706993,615,12486.367046706993
13477.557323738158,1020,14497.557323738158
13837.603435678948,1180,15017.603435678948
14966.776437442648,1260,16226.776437442648
16873.304812190003,1400,18273.304812190003
16904.33050937988,1530,18434.33050937988
17068.197978628792,1520,18588.197978628792
17818.38408318186,1500,19318.38408318186
18046.866723611936,1490,19536.866723611936
18024.013129045394,1270,19294.013129045394
17996.09758731954,660,18656.09758731954
17996.09758731954,625,18621.09758731954
17202.73116681032,750,17952.73116681032
17338.21052291976,785,18123.21052291976
18406.19526507652,785,19191.19526507652
18465.472737015385,775,19240.472737015385
18211.49174226359,805,19016.49174226359
16966.80834564264,730,17696.80834564264
15327.416082677328,620,15947.416082677328
13369.327193912379,570,13939.327193912379
12099.573935054077,560,12659.573935054077
11879.091180333031,545,12424.091180333031
11918.976822702714,460,12378.976822702714
12028.933222074114,460,12488.933222074114
11917.378690742133,615,12532.378690742133
13385.969703457005,1020,14405.969703457005
13640.454022642827,1180,14820.454022642827
15227.107930908885,1260,16487.107930908885
16606.645372224295,1400,18006.645372224295
17111.8283137836,1530,18641.8283137836
16999.223054254315,1520,18519.223054254315
17076.429537091582,1500,18576.429537091582
17192.739510479463,1490,18682.739510479463
17169.885915912913,1270,18439.885915912913
17160.854778919496,660,17820.854778919496
17160.854778919496,625,17785.854778919496
16849.2785024452,750,17599.2785024452
17186.811353245303,785,17971.811353245303
19389.3939299659,785,20174.3939299659
19556.51404367339,775,20331.51404367339
19046.21687482008,805,19851.21687482008
17768.888121934386,730,18498.888121934386
15891.666350536037,620,16511.666350536037
14004.940870730665,570,14574.940870730665
12043.2989830078,560,12603.2989830078
11826.839748456921,545,12371.839748456921
11874.427997338362,460,12334.427997338362
11796.02009650379,460,12256.02009650379
11907.561301526926,615,12522.561301526926
13376.152314241795,1020,14396.152314241795
13897.480591515783,1180,15077.480591515783
15637.561318601927,1260,16897.561318601925
17112.908769900638,1400,18512.908769900638
17139.119569195158,1530,18669.119569195158
16940.513488092336,1520,18460.513488092336
17076.429537091582,1500,18576.429537091582
17192.739510479463,1490,18682.739510479463
17169.885915912913,1270,18439.885915912913
17160.854778919496,660,17820.854778919496
17117.205991952444,625,17742.205991952444
16865.899484875543,750,17615.899484875543
17248.881199437303,785,18033.881199437303
19389.3939299659,785,20174.3939299659
19556.51404367339,775,20331.51404367339
19046.21687482008,805,19851.21687482008
17802.16904062092,730,18532.16904062092
15891.666350536037,620,16511.666350536037
14004.940870730665,570,14574.940870730665
12137.438078882215,560,12697.438078882215
11741.634405011302,545,12286.634405011302
11796.6802613419,460,12256.6802613419
11696.543301387068,460,12156.543301387068
11871.367046706993,615,12486.367046706993
13477.557323738158,1020,14497.557323738158
13810.337807784399,1180,14990.337807784399
14949.991438903458,1260,16209.991438903458
16219.94766769646,1400,17619.947667696462
17368.56580426472,1530,18898.56580426472
17839.642621089853,1520,19359.642621089853
18073.357375392177,1500,19573.357375392177
18117.346495785092,1490,19607.346495785092
18094.49290121855,1270,19364.49290121855
18094.49290121855,660,18754.49290121855
18094.49290121855,625,18719.49290121855
17251.16717395436,750,18001.16717395436
17341.46624268038,785,18126.46624268038
18314.522561438902,785,19099.522561438902
18399.87859468453,775,19174.87859468453
18257.07181891232,805,19062.07181891232
16966.80834564264,730,17696.80834564264
15327.416082677328,620,15947.416082677328
13237.184540517308,570,13807.184540517308
11947.836482155122,560,12507.836482155122
11683.631133218045,545,12228.631133218045
11910.849824509321,460,12370.849824509321
11867.898106004866,460,12327.898106004866
11890.74144956461,615,12505.74144956461
13496.931726595778,1020,14516.931726595778
13986.949328690764,1180,15166.949328690764
15165.967851033916,1260,16425.967851033914
16597.635762345166,1400,17997.635762345166
17743.13554264396,1530,19273.13554264396
17839.642621089853,1520,19359.642621089853
18045.441833666326,1500,19545.441833666326
18128.58364944251,1490,19618.58364944251
18105.73005487597,1270,19375.73005487597
18101.482037656813,660,18761.482037656813
18101.482037656813,625,18726.482037656813
17846.90238410772,750,18596.90238410772
17856.9811739964,785,18641.9811739964
18693.565839186955,785,19478.565839186955
18752.843311125824,775,19527.843311125824
18333.089184960445,805,19138.089184960445
16849.05605559758,730,17579.05605559758
15343.1923821471,620,15963.1923821471
13252.960839987078,570,13822.960839987078
11940.570568533176,560,12500.570568533176
11676.365219596097,545,12221.365219596097
11928.417999968256,460,12388.417999968256
11918.853810621082,460,12378.853810621082
11890.74144956461,615,12505.74144956461
13491.825700107216,1020,14511.825700107216
13837.603435678948,1180,15017.603435678948
15165.967851033916,1260,16425.967851033914
17211.979625147957,1400,18611.979625147957
17209.70800204042,1530,18739.70800204042
17206.333370600885,1520,18726.333370600885
18045.441833666326,1500,19545.441833666326
18121.67447085731,1490,19611.67447085731
18099.07100085676,1270,19369.07100085676
18101.482037656813,660,18761.482037656813
18091.753832200793,625,18716.753832200793
17423.218021934084,750,18173.218021934084
17739.7568108017,785,18524.7568108017
19211.661974015966,785,19996.661974015966
18769.5093979861,775,19544.5093979861
18211.49174226359,805,19016.49174226359
16966.80834564264,730,17696.80834564264
15327.416082677328,620,15947.416082677328
13334.936091189084,570,13904.936091189084
12076.47944182766,560,12636.47944182766
11728.729412547036,545,12273.729412547036
11849.891187454767,460,12309.891187454767
11877.816980187423,460,12337.816980187423
11860.377967414208,615,12475.377967414208
13466.56824444537,1020,14486.56824444537
13824.606184153457,1180,15004.606184153457
14960.980518196247,1260,16220.980518196247
17121.92760568589,1400,18521.92760568589
17074.97799452828,1530,18604.97799452828
17075.67096258816,1520,18595.67096258816
18045.441833666326,1500,19545.441833666326
18117.346495785092,1490,19607.346495785092
18094.49290121855,1270,19364.49290121855
18105.73005487597,660,18765.73005487597
18098.820876290763,625,18723.820876290763
17251.16717395436,750,18001.16717395436
17395.999548670832,785,18180.999548670832
18710.23192604723,785,19495.23192604723
18593.649275878393,775,19368.649275878393
18211.49174226359,805,19016.49174226359
16974.074259264584,730,17704.074259264584
15420.924741633356,620,16040.924741633356
13310.965136881017,570,13880.965136881017
12137.438078882215,560,12697.438078882215
11789.688049601591,545,12334.688049601591
11888.799908876128,460,12348.799908876128
11821.528701832303,460,12281.528701832303
11890.74144956461,615,12505.74144956461
13518.816601019442,1020,14538.816601019442
13837.603435678948,1180,15017.603435678948
14966.776437442648,1260,16226.776437442648
17109.65407524069,1400,18509.65407524069
17074.97799452828,1530,18604.97799452828
17042.435148331566,1520,18562.435148331566
18073.357375392177,1500,19573.357375392177
18018.951181886085,1490,19508.951181886085
17996.09758731954,1270,19266.09758731954
18094.49290121855,660,18754.49290121855
18094.49290121855,625,18719.49290121855
17202.73116681032,750,17952.73116681032
17341.46624268038,785,18126.46624268038
18332.634040258392,785,19117.634040258392
18465.472737015385,775,19240.472737015385
18257.07181891232,805,19062.07181891232
17060.317004598674,730,17790.317004598674
15420.924741633356,620,16040.924741633356
13334.936091189084,570,13904.936091189084
11679.27753062882,560,12239.27753062882
11548.515687850107,545,12093.515687850107
11688.026764935155,460,12148.026764935155
11726.67511078372,460,12186.67511078372
12277.87174657953,615,12892.87174657953
13645.124381342259,1020,14665.124381342259
14033.358711789859,1180,15213.358711789859
15422.459317351766,1260,16682.459317351764
16837.851705161927,1400,18237.851705161927
16893.913436266703,1530,18423.913436266703
16563.433278147048,1520,18083.433278147048
16812.6352535273,1500,18312.6352535273
16928.94215161314,1490,18418.94215161314
16906.088557046594,1270,18176.088557046594
16932.160967749274,660,17592.160967749274
16979.446811930025,625,17604.446811930025
16699.14840741295,750,17449.14840741295
17153.63704502952,785,17938.63704502952
19369.101036898737,785,20154.101036898737
19575.449703439837,775,20350.449703439837
19330.444490244732,805,20135.444490244732
18227.270091934726,730,18957.270091934726
16136.673613932513,620,16756.673613932515
13720.236583489674,570,14290.236583489674
11652.27535360911,560,12212.27535360911
11537.504056342355,545,12082.504056342355
11403.028273798927,460,11863.028273798927
11394.628598824569,460,11854.628598824569
11512.050806450578,615,12127.050806450578
12953.4489734192,1020,13973.4489734192
13184.038195747295,1180,14364.038195747295
14796.39547847113,1260,16056.39547847113
16270.607118216065,1400,17670.607118216067
16775.449726349518,1530,18305.449726349518
16591.240159200792,1520,18111.240159200792
16401.337182873693,1500,17901.337182873693
16786.145626847738,1490,18276.145626847738
16906.088557046594,1270,18176.088557046594
16932.160967749274,660,17592.160967749274
16979.446811930025,625,17604.446811930025
16699.14840741295,750,17449.14840741295
17153.63704502952,785,17938.63704502952
19369.101036898737,785,20154.101036898737
19574.978157126905,775,20349.978157126905
19330.444490244732,805,20135.444490244732
18178.63111485598,730,18908.63111485598
16068.14973385737,620,16688.149733857368
13720.236583489674,570,14290.236583489674
12077.527094722924,560,12637.527094722924
11794.697716626208,545,12339.697716626208
11938.598274824282,460,12398.598274824282
11807.61193499659,460,12267.61193499659
11941.82221646382,615,12556.82221646382
13552.128272726375,1020,14572.128272726375
13953.27067094028,1180,15133.27067094028
15115.767645619084,1260,16375.767645619084
16743.030917335112,1400,18143.030917335112
16980.773292210324,1530,18510.773292210324
17037.789392048453,1520,18557.789392048453
17886.02842687331,1500,19386.02842687331
17925.572710716453,1490,19415.572710716453
18079.831911288933,1270,19349.831911288933
18051.916369563078,660,18711.916369563078
18072.483989612563,625,18697.483989612563
17232.977787483174,750,17982.977787483174
17452.677365284468,785,18237.677365284468
18381.79171828136,785,19166.79171828136
18503.479369838085,775,19278.479369838085
18498.89306939444,805,19303.89306939444
17579.80625125221,730,18309.80625125221
15972.736437837344,620,16592.736437837346
13645.489317184447,570,14215.489317184447
12081.99448348766,560,12641.99448348766
11788.88437066824,545,12333.88437066824
11923.493416300105,460,12383.493416300105
11792.507076472408,460,12252.507076472408
11941.82221646382,615,12556.82221646382
13548.01249349498,1020,14568.01249349498
13932.369893169702,1180,15112.369893169702
15098.982647079898,1260,16358.982647079898
16684.373631307826,1400,18084.373631307826
16947.120261976845,1530,18477.120261976845
17037.789392048453,1520,18557.789392048453
17102.54705222419,1500,18602.54705222419
18074.769964129628,1490,19564.769964129628
18051.916369563078,1270,19321.916369563078
18051.916369563078,660,18711.916369563078
18072.483989612563,625,18697.483989612563
17131.48154402626,750,17881.48154402626
17364.205025970736,785,18149.205025970736
18381.79171828136,785,19166.79171828136
18490.792723818726,775,19265.792723818726
18498.89306939444,805,19303.89306939444
17518.84761419765,730,18248.84761419765
15911.77780078279,620,16531.777800782787
13645.489317184447,570,14215.489317184447
12077.628579690272,560,12637.628579690272
11795.507546163639,545,12340.507546163639
11927.6091955315,460,12387.6091955315
11796.622855703805,460,12256.622855703805
11941.82221646382,615,12556.82221646382
13548.01249349498,1020,14568.01249349498
13936.485672401095,1180,15116.485672401095
15098.982647079898,1260,16358.982647079898
16684.373631307826,1400,18084.373631307826
17020.09000370244,1530,18550.09000370244
17037.789392048453,1520,18557.789392048453
17886.02842687331,1500,19386.02842687331
17925.572710716453,1490,19415.572710716453
17902.71911614991,1270,19172.71911614991
18051.916369563078,660,18711.916369563078
18072.483989612563,625,18697.483989612563
17232.977787483174,750,17982.977787483174
17400.01589313624,785,18185.01589313624
18381.79171828136,785,19166.79171828136
18503.479369838085,775,19278.479369838085
18599.449295527513,805,19404.449295527513
17579.80625125221,730,18309.80625125221
15972.736437837344,620,16592.736437837346
13645.489317184447,570,14215.489317184447
12107.92543029646,560,12667.92543029646
11828.37637437669,545,12373.37637437669
11931.831585233644,460,12391.831585233644
11800.845245405946,460,12260.845245405946
11998.186352269282,615,12613.186352269282
13577.385728388219,1020,14597.385728388219
13974.740379588422,1180,15154.740379588422
15137.237354267229,1260,16397.23735426723
